FrameId	FrameMethodId	TimeSegmentId	ActualsOffset	CycleNumber	FirstNonzeroDriftBin	FragClass	FragEnergy	FrameBaseAbund	FrameBaseDriftBin	FrameBaseMsBin	FrameScanTime	FrameSpecAbundLimit	FrameTic	ImsField	ImsPressure	ImsTemperature	ImsTrapTime	IsolationStartMz	IsolationMz	IsolationEndMz	LastNonzeroDriftBin	MassCalOffset	NumTransients
79	3	3	0	79	1	1	NaN	7361	214	96231	1.35431666666667	NaN	5932002	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
80	3	3	0	80	1	1	NaN	9014	214	96231	1.37078333333333	NaN	6833399	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
81	3	3	0	81	1	1	NaN	9024	213	96231	1.38725	NaN	6790937	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
82	3	3	0	82	1	1	NaN	7311	215	96231	1.40371666666667	NaN	6538355	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
83	3	3	0	83	1	1	NaN	8902	214	96231	1.42018333333333	NaN	6849329	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
84	3	3	0	84	1	1	NaN	10252	214	96231	1.43666666666667	NaN	6732013	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
85	3	3	0	85	1	1	NaN	9354	214	96231	1.45313333333333	NaN	7072132	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
86	3	3	0	86	1	1	NaN	10748	214	96231	1.4696	NaN	7273728	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
87	3	3	0	87	1	1	NaN	9421	214	96231	1.48606666666667	NaN	7130585	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
88	3	3	0	88	1	1	NaN	9124	214	96231	1.50253333333333	NaN	6812760	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
89	3	3	0	89	1	1	NaN	8684	214	96231	1.51933333333333	NaN	6704399	13.4263950314695	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
90	3	3	0	90	1	1	NaN	10059	214	96231	1.53581666666667	NaN	7335382	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
91	3	3	0	91	1	1	NaN	8970	213	96231	1.55228333333333	NaN	6569126	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
92	4	4	0	92	1	1	NaN	10739	199	96231	1.57115	NaN	6434218	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
93	4	4	0	93	1	1	NaN	9218	199	96231	1.58761666666667	NaN	6517213	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
94	4	4	0	94	1	1	NaN	10902	199	96231	1.60408333333333	NaN	7372131	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
95	4	4	0	95	1	1	NaN	11620	199	96231	1.62055	NaN	7383518	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
96	4	4	0	96	1	1	NaN	11840	198	96231	1.63703333333333	NaN	7540081	14.7243984161861	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
97	4	4	0	97	1	1	NaN	9233	199	96231	1.6535	NaN	6216516	14.707756726118	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
98	4	4	0	98	1	1	NaN	10932	199	96231	1.66996666666667	NaN	7104417	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
99	4	4	0	99	1	1	NaN	9111	199	96231	1.68643333333333	NaN	6712665	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
100	4	4	0	100	1	1	NaN	10423	198	96231	1.7029	NaN	6877800	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
101	4	4	0	101	1	1	NaN	9847	198	96231	1.71938333333333	NaN	6799266	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
102	4	4	0	102	1	1	NaN	9182	198	96231	1.73585	NaN	6790599	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
103	4	4	0	103	1	1	NaN	7346	199	96231	1.75231666666667	NaN	6281993	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
104	4	4	0	104	1	1	NaN	9304	198	96231	1.76911666666667	NaN	5674727	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
105	4	4	0	105	1	1	NaN	9644	198	96231	1.78558333333333	NaN	7302042	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
106	4	4	0	106	1	1	NaN	8371	198	96231	1.80205	NaN	6152607	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
107	4	4	0	107	1	1	NaN	8678	198	96231	1.81853333333333	NaN	6218537	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
108	4	4	0	108	1	1	NaN	10867	199	96231	1.835	NaN	7876553	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
109	4	4	0	109	1	1	NaN	9487	198	96231	1.85146666666667	NaN	7207159	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
110	4	4	0	110	1	1	NaN	9303	199	96231	1.86793333333333	NaN	6237075	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
111	4	4	0	111	1	1	NaN	8685	199	96231	1.8844	NaN	6532339	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
112	4	4	0	112	1	1	NaN	9126	199	96231	1.90088333333333	NaN	6104852	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
113	4	4	0	113	1	1	NaN	8945	198	96231	1.91735	NaN	6160354	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
114	4	4	0	114	1	1	NaN	9494	200	96231	1.93381666666667	NaN	6777152	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
115	4	4	0	115	1	1	NaN	9524	198	96231	1.95028333333333	NaN	6556764	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
116	4	4	0	116	1	1	NaN	8559	199	96231	1.96675	NaN	6582207	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
117	4	4	0	117	1	1	NaN	10585	199	96231	1.98323333333333	NaN	6938379	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
118	4	4	0	118	1	1	NaN	10352	199	96231	1.9997	NaN	6693275	14.7072445839659	3.95437502861023	27.25	20000	NaN	NaN	NaN	750	0	11
119	4	4	0	119	1	1	NaN	9609	198	96231	2.0165	NaN	7141938	14.7072445839659	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
120	4	4	0	120	1	1	NaN	11182	199	96231	2.03296666666667	NaN	7024805	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
121	4	4	0	121	1	1	NaN	7081	199	96231	2.04943333333333	NaN	6019021	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
122	5	5	0	122	1	1	NaN	8522	186	96231	2.0683	NaN	6119283	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
123	5	5	0	123	1	1	NaN	9975	186	96231	2.08476666666667	NaN	6651603	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
124	5	5	0	124	1	1	NaN	10826	186	96232	2.10125	NaN	7190000	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
125	5	5	0	125	1	1	NaN	10106	187	96231	2.11771666666667	NaN	7344316	16.0039681992773	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
